#,url,sentence,label
4780,https://www.bis.org/review/r241014i.htm,the introduction of cbdcs would facilitate a setup of new infrastructures for digital payments.,Risk-Benefit
4781,https://www.bis.org/review/r191204f.htm,"2/ the issuance of a cbdc can generate significant by increasing the positive externalities productivity of the financial sector and by extension the economy, and by shoring up confidence in the currency and in the financial system.",Risk-Benefit
4782,https://www.bis.org/review/r231027b.htm,"it is hard to speak about payments innovation without mentioning the increased experimentation with new payments technologies, such as stablecoins and central bank digital currencies (cbdcs) happening in the private and public sectors, both in the united states and elsewhere.",Process
4783,https://www.bis.org/review/r240531f.htm,our goal is to ensure its security and efficiency using target services and - looking ahead - through a digital euro and joint collateral management throughout the monetary union.,Feature
4784,https://www.bis.org/review/r190712h.htm,"if central banks issue cbdcs and many consumers begin to use them, there is certainly the possibility that this would lead to a resolution of the crowding of cashless payment instruments.",Risk-Benefit
4785,https://www.bis.org/review/r200911f.htm,"nevertheless, the long-term trend is evident, and retail cbdc would allow the public to hold a digital claim on the central bank that is as secure as cash.",Feature
4786,https://www.bis.org/review/r240430a.htm,"denis beau: central bank digital currency (cbdc) and crypto speech by mr denis beau, first deputy governor of the bank of france, at the bank of france branch, montpellier, 24 april 2024.",Process
4787,http://www.bis.org/review/r220422d.htm,"ecb staff analysis, for example, suggests that adequately designing and 20 ] calibrating cbdc safeguards could help to counteract the adverse effects of cbdcs on bank runs.",Feature
4788,http://www.bis.org/review/r230419c.htm,"apart from these ongoing cbdc-related efforts, the federal reserve is committed to the successful implementation of fednow, which is expected to support the broader adoption of instant payments in the u.s., meaningfully evolving and upgrading the u.s. payments infrastructure for consumers and businesses.",Process
4789,https://www.bis.org/review/r240426m.htm,"), data, digitalization, decentralized finance and central bank digital currencies, berlin / boston.",Process
4790,https://www.bis.org/review/r240426m.htm,banks and other payment service providers processing digital euro payments would not be allowed to use personal and transaction-related data for commercial purposes - unless users explicitly give their consent for them to do so.,Feature
4791,http://www.bis.org/review/r230425i.htm,"the digital euro compensation model is a four-party scheme with variations concerning three aspects: (i) pricing for private individuals, (ii) pricing for merchants, and (iii) costs for the eurosystem.",Feature
4792,https://www.bis.org/review/r180627a.htm,"the bank of england was among the first central banks to take notice of the 7 feasibility of a central bank digital currency, and other monetary authorities have since followed .",Process
4793,https://www.bis.org/review/r190918b.htm,"[36] see barontini, c. and holden, h. (2019), ""proceeding with caution - a survey on central bank digital currency"", bis papers, no 101, bank for international settlements, january.",Process
4794,https://www.bis.org/review/r240829a.htm,"the central bank community has responded with its own innovation efforts around central bank digital currencies, or cbdcs, which have the potential to underpin the new digital economy.",Process
4795,http://www.bis.org/review/r220502b.htm,this means that cbdc is currently one of the hottest topics in the world of central banking.,Process
4796,https://www.bis.org/review/r201201b.htm,"[20] ï€” ferrari, m.m., mehl, a. and stracca, l. (2020), "" central bank digital currency in an open economy"", working paper series, no 2488, ecb, november.",Process
4797,https://www.bis.org/review/r200205j.htm,"with regard to cross-border payments, it is important to consider what would be required in terms of cross-border cooperation for cbdcs to address current frictions and reduce costs.",Risk-Benefit
4798,http://www.bis.org/review/r230522k.htm,"central bank digital currency, or cbdc, is one of the hottest topics in the central banking community today.",Process
4799,http://www.bis.org/review/r220210e.htm,"while there is no perfect answer to these challenges, i introduced you to three current regulatory approaches - pfmi, mica and pisa - and to the efforts around central bank digital currency, especially the digital euro.",Process
4800,http://www.bis.org/review/r210916g.htm,"giving - markets scope to function without suffering excessive upward pressure on short-term rates.20 - second, as we turn to consider the potential design of cbdc, there will be important decisions to take on whether to remunerate the instrument, whether to limit access to in some way, and how much functionality to provide in addition to its basic role as a retail payment medium.",Feature
4801,https://www.bis.org/review/r180518a.htm,"this assessment includes considerations related to the potential impact of central bank digital currencies on financial structures in general, and the stability of bank deposits in particular.",Risk-Benefit
4802,http://www.bis.org/review/r221021e.htm,"we are also participating actively in the eurosystem's work on a potential retail cbdc , also called the ""digital euro"", which would be used by the general public in everyday payments.",Process
4803,http://www.bis.org/review/r230208a.htm,"our assessment is that on current trends it is likely that a retail, general purpose digital central bank currency - a digital pound - will be needed in the uk.",Process
4804,https://www.bis.org/review/r161214a.htm,"banknotes are payment instruments with finality and can be used at any time, by any one, and in this regard some have recently argued that the central bank should issue its own digital currency as a substitute for banknotes.",Feature
4805,https://www.bis.org/review/r240619c.htm,"as central bankers, it is our duty to carefully consider the implications of cbdcs.",Process
4806,https://www.bis.org/review/r180129c.htm,"* * * fellow members of the monetary board, antonio s. abacan and felipe m. medalla, chairman of philippine payments management, inc. (pmmi), mr. justo ortiz, ppmi board members; guests and leaders of the payments industry; e-peso team (led by mr. mert tangonan); fellow bspers, ladies and gentlemen, a very good morning to all of you.",Process
4807,http://www.bis.org/review/r211213a.htm,"but as the experiments are conducted, it is also worth considering whether the benefits of smart contracts and defi can be gained with some form of stablecoin or a cbdc, rather than a new unit of account with a volatile price.",Process
4808,http://www.bis.org/review/r220630a.htm,"in this regard, we announced at the end of last week that the bank of israel, the bis innovation hub, and the hong kong monetary authority will collaborate on a special experiment in which the preparedness of cbdc will be examined, including cyber protection.",Process
4809,http://www.bis.org/review/r230124i.htm,participation in the market research will not be remunerated and will not influence eligibility for future procurement procedures related to a digital euro or any other procurement procedures.,Process
4810,http://www.bis.org/review/r230912g.htm,"18. needless to say, as the next generation currency system, cbdc needs to be introduced in a non-disruptive manner.",Process
4811,http://www.bis.org/review/r230111b.htm,"several foreign governments and central banks are exploring digital currency, and there are many competing proposals suggesting a need to create a digital currency.",Process
4812,https://www.bis.org/review/r240426m.htm,"another advantage of the digital euro is that merchants would receive payments instantly, by means of instant settlement.",Risk-Benefit
4813,http://www.bis.org/review/r230208a.htm,"the digital pound - speech by jon cunliffe given at uk finance published on 07 february 2023 jon cunliffe says it is likely that a retail, general purpose digital central bank currency - a digital pound - will be needed by the end of this decade.",Process
4814,https://www.bis.org/review/r191204f.htm,a cbdc would help to preserve the trust in the financial system that stems in part from being able to exchange assets for legal tender.,Risk-Benefit
4815,https://www.bis.org/review/r231227b.htm,the digital euro would not be a threat to the role of banks as financial intermediaries.,Feature
4816,https://www.bis.org/review/r240408c.htm,the digital euro would be designed as a means of payment and not as a store of value.,Feature
4817,http://www.bis.org/review/r230622a.htm,"nevertheless, in the countries with the highest degree of development of cashless payments and financial inclusion and which already have the most modern payment infrastructure, including serbia, the potential of cbdcs is mostly considered to be their use for the needs of cross-border payments, where there is a lot of room for improvement at the global level.",Risk-Benefit
4818,https://www.bis.org/review/r190321a.htm,"10 a bank for international settlements publication (2018) by the committee on payments and markets infrastructures indicates that central bank digital currencies (cbdcs) are being widely explored around the world, but mostly for limited wholesale use in interbank markets.",Process
4819,http://www.bis.org/review/r220218b.htm,"therefore, we are also consulting on the case for a central bank digital currency, alongside our proposed approach to stewardship.",Process
4820,https://www.bis.org/review/r201106i.htm,this is why we are now assessing whether there is a need for central bank digital currency and whether norges bank should expand its operational role in real-time payment settlement.,Process
4821,http://www.bis.org/review/r220831c.htm,"as a matter of fact, a too attractive and accessible digital euro could foster a significant migration of banks deposits, thus compromising their intermediation and lending capacity plus also likely destabilizing the entire banking system in times of financial stress.",Risk-Benefit
4822,http://www.bis.org/review/r211128f.htm,"1.the stability of our payment system does not rest solely on our ability to provide a cbdc changes in payment expectations and habits resulting from the digitalisation of our economies, the implementation of new technologies such as distributed ledgers, the emergence of new players such as fintechs and bigtechs, and the development of the use of new settlement assets such as crypto-assets are likely to profoundly alter our euro payments ecosystem.",Process
4823,http://www.bis.org/review/r211202d.htm,"given the global weight of our currency both in trade and in international capital markets, a digital euro could also play a key role in enhancing the efficiency, inclusivity, speed and transparency of cross-border payments promoted by the g20.",Risk-Benefit
4824,http://www.bis.org/review/r230124i.htm,"the underlying objective behind making such an app available is to provide the market with the minimum required development, ensuring that intermediaries - including smaller ones who may not want to bear the investment costs of setting up their own payment interface - keep their roles in digital euro distribution.",Feature
4825,http://www.bis.org/review/r230712i.htm,"governor boris vujcÌŒicÌ's speech at the fbf executive seminar published: 4/7/2023 governer vujcÌŒicÌ held a keynote speech at the fbf executive seminar ""european finance in 2020s: new risks in a volatile world"" organized by florence school of banking and finance - the european university institute on the 29 june 2023 keynote speech at the florence school of banking and finance executive seminar june 29, 2023 introduction over the last ten days that i have been on the road i spoke about cbdc to bankers, about the war in croatia and economic lessons for the ukraine, important, but heavy topic, and, of course, about monetary policy, interest rates and the balance sheet.",Process
4826,https://www.bis.org/review/r201020g.htm,"first, introducing cbdc is a political decision rather than a technical decision.",Process
4827,http://www.bis.org/review/r220325e.htm,"b- to reconcile competition and sovereignty, a ""retail"" central bank digital currency is obviously a potentially important lever.",Risk-Benefit
4828,http://www.bis.org/review/r210705c.htm,"it seems unlikely, however, that the dollar's status as a global reserve currency, or the dollar's role as the dominant currency in international financial transactions, will be threatened by a foreign cbdc.",Risk-Benefit
4829,https://www.bis.org/review/r240430a.htm,"the with other forms of money, eurosystem will not restrict the use of the digital euro by, for example, setting a period by which it needs to be used or specifying goods and services that may be purchased.",Feature
4830,https://www.bis.org/review/r180716c.htm,from a system-wide perspective the pros and cons of a central bank digital currency are mixed.,Process
4831,https://www.bis.org/review/r201106i.htm,the core of a prospective cbdc system will be controlled by norges bank.,Feature
4832,https://www.bis.org/review/r190820e.htm,"we will also have mrs. welsh provide an overview of the implementation of the cbdc by the eastern caribbean central bank, and subsequently, we will have mr. pietersz of the cbcs provide an overview of the status of our own consideration of cbdc.",Process
4833,https://www.bis.org/review/r201019g.htm,"bank of canada, european central bank, bank of japan, sveriges riksbank, swiss national bank, bank of england, board of governors federal reserve system, and bank for international settlements (2020) ""central bank digital currencies: foundational principals and core features"", report no 1. bascand, g (2018) ""in search of gold: exploring central bank digital currency"", a speech delivered to the point conference, hosted by payments new zealand in auckland, 26 june.",Process
4834,https://www.bis.org/review/r181128a.htm,"other central banks, such as the swedish riksbank and the bank of uruguay, have already experimented with cbdcs, or are considering a more retail-focused or general-purpose cbdc.",Process
4835,https://www.bis.org/review/r240322d.htm,"6. we understand that cbdc roll out is not an end, it is crucial for continuous monitoring of the cbdc's impact on the economy, financial stability, and payment systems.",Process
4836,https://www.bis.org/review/r200911e.htm,"we do not have much time to decide this consistent european payment strategy, including epi and a possible cbdc: one to two years.",Process
4837,https://www.bis.org/review/r180112f.htm,"a lot of the current interest in central bank digital currencies, or private digital currencies, stems from the fact that people expect them to be faster and cheaper than existing means of payment.",Risk-Benefit
4838,https://www.bis.org/review/r191015b.htm,"but all in all, i would say that, whatever the final orientations taken, we shouldn't refrain from experimenting the different forms of cbdc.",Process
4839,https://www.bis.org/review/r210211d.htm,"indeed, if not properly designed, in times of crisis a digital euro could accelerate ""digital runs"" away from commercial banks towards the central bank.",Risk-Benefit
4840,https://www.bis.org/review/r201013a.htm,"fabio panetta: a digital euro for the digital era introductory statement by mr fabio panetta, member of the executive board of the european central bank, at the econ committee of the european parliament, frankfurt am main, 12 october 2020.",Process
4841,http://www.bis.org/review/r230419c.htm,"with this in mind, our consideration of other potential innovations to money and payments, including a potential u.s. cbdc, must be viewed through the lens of whether and how the payment system would be improved beyond what instant payment services will achieve.",Process
4842,http://www.bis.org/review/r210811a.htm,"7. having defined a currency as a liability issued by the central bank, we are now in a position to define a cbdc.",Feature
4843,http://www.bis.org/review/r211202d.htm,"2 2 barinard, l. (2021): ""private money and central bank money as payments go digital: an update on cbdcs"", speech delivered on the occasion of the consensus by coindesk 2021 conference on 24 may.",Process
4844,http://www.bis.org/review/r211201c.htm,"however, we believe that openly discussing the economic and financial effects stemming from the potential cross-border use of central bank digital currencies in a setting like the g20 will ultimately be beneficial to everyone.",Process
4845,http://www.bis.org/review/r230711h.htm,"we are exploring the case for retail central bank digital currency, and we jointly lead a cbdc taskforce with the treasury.",Process
4846,http://www.bis.org/review/r220210e.htm,"while nigeria and the bahamas have already launched their enaira and sand dollar currencies, a dozen other central banks are piloting central bank digital currencies of their own, most prominently china.",Process
4847,http://www.bis.org/review/r210811a.htm,"23. in actual fact, notwithstanding the benefits of cbdcs vis-a-vis bank deposits, since cbdcs are currency and therefore do not pay interest, their impact on bank deposits may actually be rather limited.",Risk-Benefit
4848,https://www.bis.org/review/r190527b.htm,"in between these two general cbdc types, multiple theoretical sub-models also exist.",Process
4849,https://www.bis.org/review/r240129a.htm,"in this landscape, a central bank digital currency (cbdc) can play an important role.",Risk-Benefit
4850,http://www.bis.org/review/r220629d.htm,"but since cbdc (central bank digital currency) will require close cooperation between central banks as well as commercial banks and other payment service providers, all parties have to reflect on the way cbdc (central bank digital currency) can be made a convenient and widely accepted means of payment offered in a public-private partnership.",Process
4851,https://www.bis.org/review/r181128a.htm,"this collaboration by central bankers through bodies such as the bank for international settlements (bis), the financial stability board, the international monetary fund (imf) and the world bank has produced significant analysis in the fields of crypto-tokens, central-bank-issued digital currencies (cbdcs), artificial intelligence and distributed ledger technologies, to name a few.",Process
4852,http://www.bis.org/review/r221017i.htm,"as indicated in the board's cbdc discussion paper, the dollar's international role lowers transaction and borrowing costs for u.s. households, businesses, and government.",Risk-Benefit
4853,https://www.bis.org/review/r190712h.htm,"except for these cases, many central banks see themselves as unlikely to issue cbdcs in the short or medium term.",Process
4854,http://www.bis.org/review/r221003i.htm,and in june we considered how the digital euro could be designed 2 to avoid it having a negative effect on financial stability.,Feature
4855,https://www.bis.org/review/r240415f.htm,"indeed, key inputs into any decision to proceed with a retail cbdc will be the nature and scale of innovation in other forms of retail money (in particular, commercial bank money), as well as how our own wholesale payments infrastructure might evolve in support.",Process
4856,https://www.bis.org/review/r210211e.htm,"on the one hand, the bis predicts that central banks representing a fifth of the world's population will issue a general purpose cbdc in the next three years.",Process
4857,http://www.bis.org/review/r220419b.htm,"we are building a broad consensus around the policy objectives for a digital euro through our interactions with stakeholders, political authorities and other major central banks.",Process
4858,http://www.bis.org/review/r211202k.htm,"but a cbdc could also bring benefits in the field of interbank payments (""wholesale"" cbdc), which was the focus of nine experiments conducted by the banque de france.",Risk-Benefit
4859,http://www.bis.org/review/r210705c.htm,"i am far from convinced that a cbdc is the best, or even an effective, method to increase financial inclusion.",Risk-Benefit
4860,http://www.bis.org/review/r221122a.htm,it would probably be short-sighted to think that a cbdc would have no impact on the financial system.,Risk-Benefit
4861,http://www.bis.org/review/r220419b.htm,"participants were not immediately presented with the concept of a digital euro for multiple reasons, including the complexity of the concept of central bank digital currencies in general and the concept of the digital euro specifically.",Process
4862,https://www.bis.org/review/r231127i.htm,"at the same time, others fear that a digital euro could be too successful and create instability by potentially challenging traditional bank deposits.",Risk-Benefit
4863,http://www.bis.org/review/r210525a.htm,"in emergencies, cbdc may offer a mechanism for the swift and direct transfer of funds, providing rapid relief to those most in need.",Risk-Benefit
4864,http://www.bis.org/review/r220629d.htm,"as a result, retail cbdc (central bank digital currency), as a new means of payment for everyday transactions, may exist in at least some countries at the end of the decade, so by 2030. at the moment, there are only two countries where a retail cbdc (central bank digital currency) has actually been launched: the bahamas launched their digital sand dollar in october 2020, and nigeria issued an enaira in september 2021. meanwhile, the eastern caribbean currency union is piloting dcash, and china is running extensive pilots with its eyuan.",Process
4865,http://www.bis.org/review/r230425i.htm,people would have no obligation to use the digital euro.,Feature
4866,http://www.bis.org/review/r220223d.htm,a u.s. cbdc may be one potential way to ensure that people around the world who use the dollar can continue to rely on the strength and safety of u.s. currency to transact and conduct business in the digital financial system.,Risk-Benefit
4867,https://www.bis.org/review/r200911e.htm,"â€¢ let me stress there is no contradiction, as sometimes feared by commercial banks, between considering a euro-cbdc and supporting epi.",Process
4868,http://www.bis.org/review/r220426g.htm,"i will also offer some pre- liminary perspectives on the central banks' role and response to the emergence of dlt, crypto and new actors in finance, and the debate around cbdc.",Process
4869,http://www.bis.org/review/r230711h.htm,our work on retail cbdc does not alter our commitment that physical cash will remain available to any and all that want to use it.,Feature
4870,http://www.bis.org/review/r230705c.htm,"while a few countries have already launched a cbdc, other central banks are at the stage of piloting theirs, most prominently in china.",Process
4871,https://www.bis.org/review/r201020g.htm,"they have decided to advance work on 3 the possible issuance of a general purpose central bank digital currency, too.",Process
4872,https://www.bis.org/review/r170720b.htm,but will central bank digital currency become a complete alternative to cash one day?,Process
4873,http://www.bis.org/review/r220831c.htm,"in other words, a digital euro is seen as the best way to secure that public money remains an anchor for the whole payment system and, in achieving this goal, that trust in both private and public money is strengthened while further protecting the currency's function as a single unit of account.",Risk-Benefit
4874,https://www.bis.org/review/r191015b.htm,"i don't believe anyhow that such an initiative should be conceived as a mean to counterbalance private initiatives such as libra, keeping also in mind that the weaknesses the latter intends to address in cross-border payments may not be more easily handled by such cbdc.",Process
4875,https://www.bis.org/review/r240604b.htm,"first, the banque de france was the first central bank to launch an ambitious experimental programme on wholesale central bank digital currency (cbdc) for largevalue payments, in 2020, to support dvp and pvp settlement processes of tokenised financial assets, both domestically and cross-border.",Process
4876,https://www.bis.org/review/r201106i.htm,norges bank will decide how the bank will proceed with its work on cbdc in the first half of next year.,Process
4877,https://www.bis.org/review/r240619c.htm,"during this phase, the european central bank and the other central banks in the euro area explored the benefits and implications of the possible introduction of a digital euro.",Process
4878,https://www.bis.org/review/r240130e.htm,"21. asastep towards greater digitalisation, the pilot for our central bank digital currency (cbdc), e-rupee, was launched in both wholesale and retail segments in november-december, 2022. since then, 4 million customers have been onboarded.",Process
4879,http://www.bis.org/review/r230705c.htm,the digital euro: how cbdc can shape tomorrow's payments landscape keynote at the school of economics 30.06.2023 | cape town | burkhard balz check against delivery.,Process
4880,https://www.bis.org/review/r181220k.htm,it is currently not clear how aml requirements can be implemented practically for anonymous forms of cbdc.,Risk-Benefit
4881,https://www.bis.org/review/r190321a.htm,"while it would be possible to maintain mobile wallets independent of a bank account, the central bank intends to impose a ceiling on how much digital currency could be maintained in mobile wallets.",Feature
4882,http://www.bis.org/review/r220426g.htm,"third, some call for the use of a new tool, namely a central bank digital currency issued directly to private citizens.",Feature
4883,https://www.bis.org/review/r210211d.htm,one consideration is that introducing a cbdc is by itself neutral in terms of the allocation of capital in the 18 ] economy.,Feature
4884,http://www.bis.org/review/r230705c.htm,"around the globe, central banks are initiating projects with the aim of issuing their own cbdc.",Process
4885,http://www.bis.org/review/r210421c.htm,"and sometimes, as with rtgs, that will mean timely upgrades to critical technology, while at other times it can mean working right at the cutting edge, as with our work on central bank digital currencies and artificial intelligence (ai).",Process
4886,http://www.bis.org/review/r221017i.htm,a cbdc is a digital instrument that is a liability of the central bank.,Feature
4887,http://www.bis.org/review/r220616a.htm,"[ moreover, the international monetary system may see the emergence of central bank digital currencies (cbdcs) in large economies.",Process
4888,https://www.bis.org/review/r240426m.htm,"we would see to it that people will not use the digital euro as a store of value, but as a means of payment, as intended.",Feature
4889,https://www.bis.org/review/r190325b.htm,"in an extreme case, during a systemic banking crisis, holding risk-free central bank-issued cbdc could become vastly more attractive than bank deposits.",Risk-Benefit
4890,http://www.bis.org/review/r220616a.htm,"closer to the possible introduction of a digital euro, we will decide how to combine and calibrate them 18 ] to preserve financial stability and our monetary policy stance and transmission.",Feature
4891,https://www.bis.org/review/r241216b.htm,"and as i will discuss later, we also recently launched a new project with industry to examine how central bank digital currency, stablecoins and tokenised bank deposits could, along with new infrastructure arrangements, support innovation and resilience in wholesale tokenised asset markets.",Process
4892,http://www.bis.org/review/r220422d.htm,"and smets, f. (2022), "" the optimal quantity of cbdc in a bank-based economy "", discussion paper series, no 16995, centre for economic policy research).",Process
4893,http://www.bis.org/review/r221028b.htm,"the bank of korea will step up its cbdc-related efforts going forward, but no final decision has been made as to whether to issue a cbdc.",Process
4894,http://www.bis.org/review/r220425j.htm,"central banks must engage even more with digital innovation by upgrading wholesale financial infrastructures, operating fast retail payment systems and preparing for the issuance of central bank digital currencies.",Process
4895,http://www.bis.org/review/r230606l.htm,"as a central banker, i need not stress upon the determining role that cbdcs can play, not only in protecting monetary sovereignty but also in assisting central banks and regulatory authorities on the front of aml/cft.",Risk-Benefit
4896,https://www.bis.org/review/r180112f.htm,how do you see the prospect of central bank digital currencies?,Process
4897,https://www.bis.org/review/r180313a.htm,"if it were to come, a cbdc would have to be as convenient for consumers and businesses to use as the commercial equivalent.",Feature
4898,http://www.bis.org/review/r221031j.htm,"first, we are developing quantity- and price-based tools - including effective limits to the amount of digital euro individual users can hold and penalising remuneration on individual users' digital euro holdings above a certain threshold - to limit bank disintermediation.",Feature
4899,https://www.bis.org/review/r201211b.htm,"upcoming cbdc experiments - there will be eight of them - will help us to investigate not only the potential of technology but also to question the players in the ecosystem on what tomorrow's landscape could look like, on subjects as fundamental as the methods of exchanging financial instruments for cbdcs, the improvement of the conditions for executing cross-border payments or new ways of making cbdcs available to financial sector players.",Process
4900,http://www.bis.org/review/r211202d.htm,we want to ensure that any future launch of a digital euro does not adversely affect the financial and monetary system.,Feature
4901,https://www.bis.org/review/r190711i.htm,"nonetheless, it is important to stress that arriving at firm conclusions of general applicability regarding the merits of cbdcs is difficult, as expected and realized outcomes will depend, in a major way, on the specific design features of the cbdc at hand,12 as well as on the characteristics of the countries' economies and in particular of their payment systems.",Feature
4902,http://www.bis.org/review/r210702j.htm,"while stablecoins are a privately issued form of digital money, cbdcs are a form of digital money issued by the central bank.",Feature
4903,https://www.bis.org/review/r240409b.htm,instant payments and retail cbdc my remarks so far have focused on the role of central bank money in wholesale settlements.,Process
4904,http://www.bis.org/review/r210617c.htm,"3 opportunities and challenges of cbdc the three trends i have just outlined show that in an evolving payment ecosystem, central banks need to be prepared.",Process
4905,https://www.bis.org/review/r231113r.htm,i will then spend a bit of time outlining some of the risks that the introduction of cbdc (central bank digital currency) could bring with it and explain how we intend to address those risks.,Risk-Benefit
4906,http://www.bis.org/review/r210316a.htm,"i believe that we are currently facing digital transformation challenges in the move toward neue kombination 2.0. central bank digital currency finally, i would like to touch upon central bank digital currency (cbdc).",Process
4907,http://www.bis.org/review/r230208a.htm,the further development of the digital pound will also benefit the bank's work on private sector stablecoins[14].,Risk-Benefit
4908,https://www.bis.org/review/r191030c.htm,should central bank digital currency only be issued to current monetary policy counterparties or to the general public as well?,Process
4909,http://www.bis.org/review/r210903b.htm,"(2020), tiered cbdc and the financial system, european central bank, working paper no 2351.",Process
4910,http://www.bis.org/review/r230419c.htm,"while cross-border payments are among the slowest and least efficient, they also raise substantial legal and regulatory compliance concerns that would apply equally to cbdcs.",Risk-Benefit
4911,https://www.bis.org/review/r181030c.htm,"crypto-assets and central bank digital currencies meanwhile, we have also witnessed the emergence of new mediums, that is, ""virtual currencies"" or ""crypto-assets.""",Process
4912,http://www.bis.org/review/r230419c.htm,"4 fabio panetta, ""central bank digital currencies: defining the problems, designing the solutions,"" speech at u.s. monetary policy forum, new york, february 18, 2022, https://www.bis.org/review/r220223o.pdf.",Process
4913,http://www.bis.org/review/r221028b.htm,"being ""too successful"" and there are two opposing risks regarding the success of cbdcs: crowding out private payment solutions, or being ""not successful enough"" and generating insufficient demand.4 in fact, as the experiment progressed, our concerns grew larger on the latter risk.",Risk-Benefit
4914,http://www.bis.org/review/r210421c.htm,"a cbdc would, if introduced and that is an important if be a new form of digital money issued by the bank of england and for use by households and businesses, existing alongside cash and bank deposits rather than replacing them.7 data strategy a second major fintech-related work stream for the bank has been around our data strategy.",Feature
4915,https://www.bis.org/review/r190527b.htm,the issue here is that central bank money being risk-free also means that the retail cbdc would be a safe asset.,Feature
4916,https://www.bis.org/review/r201201e.htm,"7. engert, w. and b. s. c. fung (2017), central bank digital currency: motivations and implications, bank of canada, staff discussion paper, no 2017-16.",Process
4917,https://www.bis.org/review/r190912c.htm,"now, even the monopoly of issuing currency is exposed, leading some central banks to consider the option of issuing a digital currency, and therefore reduce the costs related to conventional banknotes' production and use, and minimize the insecurity risks involved.",Risk-Benefit
4918,http://www.bis.org/review/r220210d.htm,the issuance of a retail cbdc is ultimately a socio-economic rather than a monetary consideration.,Process
4919,http://www.bis.org/review/r221031j.htm,"moreover, many large economies could issue cbdcs with benefits in terms of efficiency, scalability, liquidity and safety that would support their attractiveness internationally.",Risk-Benefit
4920,http://www.bis.org/review/r210705c.htm,"the bank for international settlements has defined a cbdc as ""a digital payment instrument, 1 denominated in the national unit of account, that is a direct liability of the central bank.""",Feature
4921,https://www.bis.org/review/r180316a.htm,notice though that i make a key distinction as there's such a thing as central bank-issued digital currency.,Feature
4922,http://www.bis.org/review/r210715d.htm,"indeed, with its speed, cost-efficiency and high scalability, tips is best placed to 5 meet the basic requirements laid down by the eurosystem for a digital euro, allowing the processing of one billion transactions per day and the management of hundreds of millions of accounts.",Feature
4923,https://www.bis.org/review/r231017e.htm,"finally, let me conclude my remarks by referring to cbdcs as a potential future way to increase the resilience of our retail payment landscape.",Risk-Benefit
4924,https://www.bis.org/review/r180716c.htm,i address three key questions: â€¢ what could issuing a central bank digital currency mean for currency distribution?,Process
4925,https://www.bis.org/review/r181115c.htm,"725, bank of england, may 2018. meaning, jack, ben dyson, james barker, and emily clayton, (2018), ""broadening narrow money: monetary policy with a central bank digital currency"", staff working paper, no.",Process
4926,https://www.bis.org/review/r200911a.htm,"while helping to address the consequences of a decline in the use of cash, a digital euro would also ensure that sovereign money remains at the core of european payment systems.",Risk-Benefit
4927,https://www.bis.org/review/r180717f.htm,"were central banks to issue their own digital currencies, people would be able to hold a central bank liability comparable to cash, without the risks associated with commercial money.",Feature
4928,http://www.bis.org/review/r220928e.htm,"page 6 sur 5 i villeroy de galhau, f., central banks and finance in the face of a triple revolution, speech, 25 november 2021 ii villeroy de galhau, f., ethics of currency: a possible guide for central bankers?, michel camdessus central banking lecture, 14 september 2022 iii see for instance waller, c.j., cbdc - a solution in search of a problem?",Risk-Benefit
4929,https://www.bis.org/review/r180516d.htm,"central bank digital currencies given some of the inherent issues and challenges that cryptocurrencies pose for investor and consumer protection and the prevention of money laundering, some have advocated that central banks should create their own digital forms of currency as more stable and reliable - 5 - alternatives to cryptocurrencies.",Risk-Benefit
4930,https://www.bis.org/review/r190527b.htm,"therefore, assessing the balance between risks and benefits from the perspective of generally conservative central banks, the wholesale cbdc seems like a more viable option going forward.",Feature
4931,http://www.bis.org/review/r221108a.htm,"it is not a race, but as a matter of fact the euro area is at a relatively advanced stage in exploring a central bank digital currency (cbdc).",Process
4932,http://www.bis.org/review/r221003a.htm,"in particular, the fact that many central banks around the world are currently considering the introduction of central bank digital currency opens up the prospect of tangible progress in this area.",Process
4933,http://www.bis.org/review/r230124i.htm,"7. non-residents, including visitors, may also have access to the first releases of the digital euro, provided they have an account with a euro area payment service provider.",Feature
4934,https://www.bis.org/review/r231121i.htm,"consequently, the eurosystem has analysed various tools that would minimise this impact, and favours setting maximum limits for digital euro holdings.",Feature
4935,https://www.bis.org/review/r210211d.htm,"central bank digital currencies 22. see kumhof, m. and noone, c. (2018), "" î¦€ - design principles and balance sheet implications "", staff working papers, no 725, bank of england, may.",Process
4936,http://www.bis.org/review/r220602c.htm,"other things equal, flows into digital currencies issued or backed by the central bank, will drain reserves from the system.",Risk-Benefit
4937,https://www.bis.org/review/r181002b.htm,"at the same time, we are studying key design questions related to a central bank digital currency (cbdc), such as what form it might take and whether it would be anonymous like cash.",Process
4938,https://www.bis.org/review/r240313n.htm,"while still wholesale cbdcs will not broaden the access to central bank money, but rather work with the existing central bank money account holders like credit institutions, they may also play an important role.",Feature
4939,https://www.bis.org/review/r190712h.htm,"many central banks therefore take the position that they have no plan to issue cbdcs in the near future but will continue research into cbdcs, which is the position the bank of japan also takes.",Process
4940,https://www.bis.org/review/r241202b.htm,"in relation to the former, the digital euro project is devoted to ensuring that the euro area can benefit from the full potential of a digitised financial system while preserving, even in the new digital world, the security and freedom provided by central bank money.""",Risk-Benefit
4941,http://www.bis.org/review/r210705e.htm,"we want to develop a model where cbdc is distributed by intermediaries, to allow private players, first and foremost the banking sector, to keep a key role.",Feature
